record_id,sample_id,coa_id,jurisdiction,status,reason_code,source_sha256,normalized_sha256,result_sha256,autonomous_release
SC-018,SC-SAMPLE-018,SC-COA-018,MI,RELEASEABLE,,ffdc6dc0b55b3da2f23c7b6dd37b3a539e33a9a438d623d320f6925a938f6db1,ffdc6dc0b55b3da2f23c7b6dd37b3a539e33a9a438d623d320f6925a938f6db1,201a2c086f965b186873e99f9ff48888fd83c99369de86a3130c1915e6be2078,False
SC-019,SC-SAMPLE-019,SC-COA-019,MD,RELEASEABLE,,ef58bb26464834f5120c25d29276e5d8d627ae140c0bd28d7b0db3da40984d79,ef58bb26464834f5120c25d29276e5d8d627ae140c0bd28d7b0db3da40984d79,185bc53402050c92760a3d2bfa6441b97374615276edb4b111c055ec718bd226,False
SC-020,SC-SAMPLE-020,SC-COA-020,OR,RELEASEABLE,,9923de6b22c382d69d48bdebf5f7285fbb849baeab96e38a3d95bd5bf36603c9,9923de6b22c382d69d48bdebf5f7285fbb849baeab96e38a3d95bd5bf36603c9,1289edaf921de1d9d01247a25cb896232d3563f2649c14e2f6430eeebd0b6339,False
SC-021,SC-SAMPLE-021,SC-COA-021,CA,RELEASEABLE,,9e9c53266700f5bb33519734f4fb1673097dd3411aec7214f45de1cff8d71026,9e9c53266700f5bb33519734f4fb1673097dd3411aec7214f45de1cff8d71026,89853d30cdbb0781df615eccfdd907b38f626c069923473e4dd24a0add9b87e2,False
SC-022,SC-SAMPLE-022,SC-COA-022,CO,RELEASEABLE,,a15096c9cc251c716d44d043386713f9d92be8525731e67e24087891bd917b7f,a15096c9cc251c716d44d043386713f9d92be8525731e67e24087891bd917b7f,e8eb82561fda1f7e86d6afd5cd48f5c0f4520be7cf02241dc4e4365d57aa307f,False
SC-023,SC-SAMPLE-023,SC-COA-023,MI,RELEASEABLE,,2189b317b3542020e74f7bf50a88e3652426f1e6a9e31d9e73f05c38e0778074,2189b317b3542020e74f7bf50a88e3652426f1e6a9e31d9e73f05c38e0778074,122e4c4f13c3913b3ae67d33416329b6448279230c0e78c6de991adc01de868d,False
SC-024,SC-SAMPLE-024,SC-COA-024,MD,RELEASEABLE,,bd1f27cb9e92b299047ad3f25d3e24146977253835a081ef7a7e4a97a030e936,bd1f27cb9e92b299047ad3f25d3e24146977253835a081ef7a7e4a97a030e936,b95d5072bb30482700862102f482f9b649f60ade4da96d31cf157be69a4b17e0,False
SC-025,SC-SAMPLE-025,SC-COA-025,OR,RELEASEABLE,,d5f4029dab02ab4290a4efcfa50fc2a92a7d1a32969960f9fde495f569359762,d5f4029dab02ab4290a4efcfa50fc2a92a7d1a32969960f9fde495f569359762,36f832a4cf65aa379199dd703a17ffabdf2e9c015c08e1e09769745f4f2db04c,False
SC-026,SC-SAMPLE-026,SC-COA-026,CA,RELEASEABLE,,6d3d090fff4f03339554eaf092c803ab039b412d19bf01a45dcddff16aa22571,6d3d090fff4f03339554eaf092c803ab039b412d19bf01a45dcddff16aa22571,4cc4921343a65bbd41c04e5613e822e43a07f8f8face35e9548eee6b01a3598c,False
SC-027,SC-SAMPLE-027,SC-COA-027,CO,RELEASEABLE,,c7ce8d7e40234e14f1c522d10a1ef33710028ab69356386d3e2aa7a1340a5b5f,c7ce8d7e40234e14f1c522d10a1ef33710028ab69356386d3e2aa7a1340a5b5f,d35c8ebaa8dfdb2cf84e3f6ea20ff8aa3092a84d9b2df84cace8604f7aaf0e6f,False
SC-028,SC-SAMPLE-028,SC-COA-028,MI,RELEASEABLE,,722b706e3c16199878cf28f568281ddfa29368c54e797a4c0dc557aab30b1acb,722b706e3c16199878cf28f568281ddfa29368c54e797a4c0dc557aab30b1acb,c00e1565cec11dd3813dc78ee0d867d8bac55bd36dcae43540ec0b5ba1383021,False
SC-029,SC-SAMPLE-029,SC-COA-029,MD,RELEASEABLE,,86b8e254938a9fc0dd16bd026ca8c1c0bbdb414115c5afe2c50a0acc98984ab3,86b8e254938a9fc0dd16bd026ca8c1c0bbdb414115c5afe2c50a0acc98984ab3,1917a7df013122ead52aba609a961392f2228538c0dbd84e987c31eaf5042e00,False
SC-030,SC-SAMPLE-030,SC-COA-030,OR,RELEASEABLE,,990d8162f24e6b3ea8df2215f608b18a897169a4fa38ac792f2062974c154d65,990d8162f24e6b3ea8df2215f608b18a897169a4fa38ac792f2062974c154d65,5ae8b9480310c17e905e7127a05efaebab8465b5c938605ff735bccc3cb77fec,False
SC-031,SC-SAMPLE-031,SC-COA-031,CA,RELEASEABLE,,214b48b344ead5b11e0bf811a0df37f9da54f43e7c70487ba46a5840af25ee81,214b48b344ead5b11e0bf811a0df37f9da54f43e7c70487ba46a5840af25ee81,bf8d5f5f820d920376984b7a388c804ab2fab16d310215b8cf4badb9f74221cc,False
SC-032,SC-SAMPLE-032,SC-COA-032,CO,RELEASEABLE,,47cd660b7b4acfedd746f75aa9cd67b1ec3f4781a162e75ceb6bea65e3f9118c,47cd660b7b4acfedd746f75aa9cd67b1ec3f4781a162e75ceb6bea65e3f9118c,5b6a82a95696089b132ecd9e83c0e47adc4e4b83244b06154d3f516732772966,False
SC-033,SC-SAMPLE-033,SC-COA-033,MI,RELEASEABLE,,b963496d6212a16b26616ff9b2580afa5f2ebbed1b898c8873fdda00e826fa8b,b963496d6212a16b26616ff9b2580afa5f2ebbed1b898c8873fdda00e826fa8b,d5ddb6ee195a9e9bcc066add27b011d67381c152f5b5bec6f13a7efafaef7287,False
SC-034,SC-SAMPLE-034,SC-COA-034,MD,RELEASEABLE,,c3e00f671df901959870992a8c927e6ff8cc9ebd3d29c9b053af442299748946,c3e00f671df901959870992a8c927e6ff8cc9ebd3d29c9b053af442299748946,e6e3338a54fbf618b19f76cd28f2fd168495e5507aa623b883d11dafd0a632e2,False
SC-035,SC-SAMPLE-035,SC-COA-035,OR,RELEASEABLE,,050dde64636785248390b0a26753cd849a6b50e183f2dd7cfda58ffbbd6424ae,050dde64636785248390b0a26753cd849a6b50e183f2dd7cfda58ffbbd6424ae,29da7ac30e08805a0eed661e2950e396320008a51900d8a1458857ac14d6783d,False
SC-036,SC-SAMPLE-036,SC-COA-036,CA,RELEASEABLE,,82d7a85ae599468ee655262f3665a798ed579eb2019db87b19a9a9e0ace27e6d,82d7a85ae599468ee655262f3665a798ed579eb2019db87b19a9a9e0ace27e6d,2a4e95539c2d3618ae799ae450cb5271f1d5245c25640d8159af769f7bab2cf9,False
SC-037,SC-SAMPLE-037,SC-COA-037,CO,RELEASEABLE,,16953520ad7c14180cb0a84137b89f5defdcc51e4f9904cade6e5f07ab28afc7,16953520ad7c14180cb0a84137b89f5defdcc51e4f9904cade6e5f07ab28afc7,32ba2a71c1cc4a48cc5d8d7511c44e8d382fbad2b7ba790a7515e0bab3bdc06a,False
SC-038,SC-SAMPLE-038,SC-COA-038,MI,RELEASEABLE,,dd5ac1cea60162e19e97e2060b2f5849a09ee97a5ac82bfa9363572acc7cb44a,dd5ac1cea60162e19e97e2060b2f5849a09ee97a5ac82bfa9363572acc7cb44a,69618ed15c1156b557da27932c4d793224c9ec416f740c82f82884ec0fa83e76,False
SC-039,SC-SAMPLE-039,SC-COA-039,MD,RELEASEABLE,,0474a3f8da3a67040fa8cae2d387ae21287c38bc1be766eba3e27589b8468d95,0474a3f8da3a67040fa8cae2d387ae21287c38bc1be766eba3e27589b8468d95,6ffc93bde23497541c4ef3c9899a3007eb16fa5dd3a121932cfcfdc0b8466d80,False
SC-040,SC-SAMPLE-040,SC-COA-040,OR,RELEASEABLE,,aab1824e4399fb106c50abe59310b37476cd0257a8d3a40d6d5e7ae89a1035ae,aab1824e4399fb106c50abe59310b37476cd0257a8d3a40d6d5e7ae89a1035ae,226e5397e7b557bce0406354d6ae4d67e76ad72bbadae5eb638367f3f5de22ec,False
SC-041,SC-SAMPLE-041,SC-COA-041,CA,RELEASEABLE,,84333ed3c3e38d932d09ae8922295095b58ffc5b2213c6bf8fbe99f0918d1640,84333ed3c3e38d932d09ae8922295095b58ffc5b2213c6bf8fbe99f0918d1640,35fc343a373a2151f64317b7a32119fe14b0f22a26d1c1762611c20e083b6cab,False
SC-042,SC-SAMPLE-042,SC-COA-042,CO,RELEASEABLE,,f2c7d0fe6a429caec963f7f9d614658041256bb84dd3961345a51ec7d84beb94,f2c7d0fe6a429caec963f7f9d614658041256bb84dd3961345a51ec7d84beb94,3ba7e26e35bd7d285a469eabbe0a2114458f551ae8f8dbf12c7088b052814744,False
SC-043,SC-SAMPLE-043,SC-COA-043,MI,RELEASEABLE,,15d2e5c8542f9350369ec0eb493e8d329cddb4db712f27eb5a44e3e1a34ff5d8,15d2e5c8542f9350369ec0eb493e8d329cddb4db712f27eb5a44e3e1a34ff5d8,40ca2dccc692ddce5fb8a928d8f635a36da2c50d9f085fc3054e1ecffd5fe06e,False
SC-044,SC-SAMPLE-044,SC-COA-044,MD,RELEASEABLE,,d8ae869752cd96e9fd2ad6f17a2a005e657d098afb60ed2715ddb46583af940f,d8ae869752cd96e9fd2ad6f17a2a005e657d098afb60ed2715ddb46583af940f,61918a6c73477baf0d261d32f9229da53424fa3d2f5d6011beb4782b77eac451,False
SC-045,SC-SAMPLE-045,SC-COA-045,OR,RELEASEABLE,,c698e5909d43f6290ba2f15e0d9f4dc14b2df9481170c13849328534811f9a2d,c698e5909d43f6290ba2f15e0d9f4dc14b2df9481170c13849328534811f9a2d,1edd21b67b4abae206d4d95c99c2aff4503092dca67383a43a67af0af93df55b,False
SC-046,SC-SAMPLE-046,SC-COA-046,CA,RELEASEABLE,,94e9118b3881698b00b67a393052d9b94d7ed258278118d2907be26f0f8e4589,94e9118b3881698b00b67a393052d9b94d7ed258278118d2907be26f0f8e4589,8b6192a850273f40969d0c24fe2625146644e3098474f2d02c5c540aaabc08cf,False
SC-047,SC-SAMPLE-047,SC-COA-047,CO,RELEASEABLE,,496c0fa78ec3fe24466e08bf19150a659af14f28015d8b2f3f11e3c3648a5573,496c0fa78ec3fe24466e08bf19150a659af14f28015d8b2f3f11e3c3648a5573,1f3e8bc53f1426a16c53164a401ad900206246e61af66892ba9cfa80e907317b,False
SC-048,SC-SAMPLE-048,SC-COA-048,MI,RELEASEABLE,,bd45b2ec4121f4a7e9e82fd4e61fcde3aa019278eafe8bcef123319ed2c6cd8d,bd45b2ec4121f4a7e9e82fd4e61fcde3aa019278eafe8bcef123319ed2c6cd8d,08b26257d66ba10b0ebed64e195f8e1af843c91fecd45f060304c58d67cb0cc6,False
SC-049,SC-SAMPLE-049,SC-COA-049,MD,RELEASEABLE,,6938639b9280da8b24a0a0bfc8bf5587f0b9b22de04b88b12bcedfc8c9d4fac3,6938639b9280da8b24a0a0bfc8bf5587f0b9b22de04b88b12bcedfc8c9d4fac3,c530fb6f971c379e029e9592061d0cbd7a1006c58324239a489a1a79ab954ae0,False
SC-050,SC-SAMPLE-050,SC-COA-050,OR,RELEASEABLE,,9477d157e2d18f763a89c4530631cd57293207f50ea15b425bbe60647e02c28e,9477d157e2d18f763a89c4530631cd57293207f50ea15b425bbe60647e02c28e,97038891333631ec389834a617a944d3ab8fdd756bc9cc6e5a78c1f7447f95e9,False
SC-051,SC-SAMPLE-051,SC-COA-051,CA,RELEASEABLE,,04188b1d85059703fd1491c4720000269af113e6c10569f43771761622d900b0,04188b1d85059703fd1491c4720000269af113e6c10569f43771761622d900b0,2efee2adf9b53e05b5e7e3b7f4d45945c76f31eb23723f7ddf56a8e9e5f57f55,False
SC-052,SC-SAMPLE-052,SC-COA-052,CO,RELEASEABLE,,ee655fa606f793fa1ee7469bf21f1ca2052fc1c56e9068df370434d768160457,ee655fa606f793fa1ee7469bf21f1ca2052fc1c56e9068df370434d768160457,f6273ec92db00731a0e693a895a55001cd97433662d5264ad9e477cbc7050815,False
SC-053,SC-SAMPLE-053,SC-COA-053,MI,RELEASEABLE,,b102293675387a63a4715e2ca096bf776484c5e2072879cdc76698ad60dccb60,b102293675387a63a4715e2ca096bf776484c5e2072879cdc76698ad60dccb60,8454bc48c7cfe03633d59a54247d73fd3101b023d45a37a8b54665154d2cc8a0,False
SC-054,SC-SAMPLE-054,SC-COA-054,MD,RELEASEABLE,,c0679165eeba6eae8bf5d04c917f812e59e6cd95730190cce3356b7785a1c236,c0679165eeba6eae8bf5d04c917f812e59e6cd95730190cce3356b7785a1c236,ab631b2edcbc2e1cfed2d9d7898b3bc5630c90097700d0e4e29bbe3ac2d91703,False
SC-055,SC-SAMPLE-055,SC-COA-055,OR,RELEASEABLE,,ce6c712331d5c1167e30c56d4e206ab024b4cd289827a4591baf54c8b1d086c4,ce6c712331d5c1167e30c56d4e206ab024b4cd289827a4591baf54c8b1d086c4,56af9ee1d27b2d5a96b2cb37b26bc0d9a10ce0eca9233f98dac4bcb3ab0253b7,False
SC-056,SC-SAMPLE-056,SC-COA-056,CA,RELEASEABLE,,cf1218cdb8883d860ea7fd23fdb00721a2f73b2e286cd9c34623b5854ba4802f,cf1218cdb8883d860ea7fd23fdb00721a2f73b2e286cd9c34623b5854ba4802f,642979179dd0f5ab28f02482c0e2c5fbe9d4b48da093efac1f41c7aac89d78c5,False
SC-057,SC-SAMPLE-057,SC-COA-057,CO,RELEASEABLE,,e2daa32d318c3ba42ce8aa2d52398c37dda4d1f47459205f5d9e5312feb95fd2,e2daa32d318c3ba42ce8aa2d52398c37dda4d1f47459205f5d9e5312feb95fd2,f050e3f8ea6e20178c706360a05ec897ac30c13fd455d89fa2d03fd39ba45bd4,False
SC-058,SC-SAMPLE-058,SC-COA-058,MI,RELEASEABLE,,48a49073576b030e8bb983e5d737bf446fe5281333fb6b895ef58e35799fe17c,48a49073576b030e8bb983e5d737bf446fe5281333fb6b895ef58e35799fe17c,ea2ba3ec74f4a51ae8dbb0ac97636f43026421b8e30910874a8dcebf2d94480c,False
SC-059,SC-SAMPLE-059,SC-COA-059,MD,RELEASEABLE,,597948d4409cfd2aaa5e10ed53af35e7b13199d8a8701af5cc6bdd8c97f7fbd1,597948d4409cfd2aaa5e10ed53af35e7b13199d8a8701af5cc6bdd8c97f7fbd1,dbf01ace2f0277961039b990e3086191c9228b39344271a94034ebdfafbe7eb5,False
SC-060,SC-SAMPLE-060,SC-COA-060,OR,RELEASEABLE,,5184d4b62fd2413b595c2c4514dc7b10faffbbd6395f0aeb1ce1ba4924a9f1e5,5184d4b62fd2413b595c2c4514dc7b10faffbbd6395f0aeb1ce1ba4924a9f1e5,fd037d2ba0596e16209562e61490e9e756db10c3dea14926334ebe82ddd374e4,False
SC-061,SC-SAMPLE-061,SC-COA-061,CA,RELEASEABLE,,ad35449a6c08f3d141bfcde1bfb7576de27e2dea6fce0bb728a76f7fac5f8df0,ad35449a6c08f3d141bfcde1bfb7576de27e2dea6fce0bb728a76f7fac5f8df0,db8c9e2d28506f315f37817169b80c00d2c38f18824d372e86721cc7ce8e6d87,False
SC-062,SC-SAMPLE-062,SC-COA-062,CO,RELEASEABLE,,b8af16726882acff089c9bdec69fa9be66d677d726240a3fb6628854bba83c4f,b8af16726882acff089c9bdec69fa9be66d677d726240a3fb6628854bba83c4f,f7c97f4bce9913739c9de30214b1af2e0a744fa34bf0e46b36b0da7ecb11b741,False
SC-063,SC-SAMPLE-063,SC-COA-063,MI,RELEASEABLE,,eb84bddd81a911fde39eae01c1b1d82af22e4f21088626fb351c97ba74b655cf,eb84bddd81a911fde39eae01c1b1d82af22e4f21088626fb351c97ba74b655cf,eda263207e90018ef7a5ef8e5c614b4a12cd8f1252ceebfd3fef1834ba537712,False
SC-064,SC-SAMPLE-064,SC-COA-064,MD,RELEASEABLE,,85aca1f6df3b9084964a235da3b2a3bb51e1b7c821a6038044669a4359f3ec3f,85aca1f6df3b9084964a235da3b2a3bb51e1b7c821a6038044669a4359f3ec3f,10ba12ac6b2490d2f4e29d8c448b6b6d0305a2771632d2861fc208915b63e567,False
SC-065,SC-SAMPLE-065,SC-COA-065,OR,RELEASEABLE,,b43741eccd48334f519052e6162841036748a42ab71b464909ac241d505f2320,b43741eccd48334f519052e6162841036748a42ab71b464909ac241d505f2320,a181660dab7fafa4c82c43f2ad37f5ccf4d53cde6505ec41942b3755e8afb16b,False
SC-066,SC-SAMPLE-066,SC-COA-066,CA,RELEASEABLE,,3c1f90786c484db4fba41ba1167f0afa50a7ba52fd7f889ef4cb39dd9a54070a,3c1f90786c484db4fba41ba1167f0afa50a7ba52fd7f889ef4cb39dd9a54070a,dd767c5aa36a0031eb2ed28bf440092670a274b1b43efc42baf81ec3df8c58ab,False
SC-067,SC-SAMPLE-067,SC-COA-067,CO,RELEASEABLE,,2d4379d1f711102cb2053232e49b4cfb60a3400df4447f6af86cb7604a29f8cf,2d4379d1f711102cb2053232e49b4cfb60a3400df4447f6af86cb7604a29f8cf,5d8fc34b7287966619e88d053933239245987b594f4705af38242960aa17c5d5,False
SC-068,SC-SAMPLE-068,SC-COA-068,MI,RELEASEABLE,,5b26c5e6537d48d8294f00e523232b37dc95c12ad7aa94db41dc72407afab76c,5b26c5e6537d48d8294f00e523232b37dc95c12ad7aa94db41dc72407afab76c,597053a39bc8e948eed93c0cf5d6faa93c3b1fbb08512e49b0645867508fd1fe,False
SC-069,SC-SAMPLE-069,SC-COA-069,MD,RELEASEABLE,,a6f0c0a7413fffb5bf879829ab20c4d8f50bc0d02cbfc3fba1cdea703ec0988e,a6f0c0a7413fffb5bf879829ab20c4d8f50bc0d02cbfc3fba1cdea703ec0988e,5085b61590d58b3b7eb5d458122d9ed9d5587e24fc1425b0dcad128ebce9d87c,False
SC-070,SC-SAMPLE-070,SC-COA-070,OR,RELEASEABLE,,33fb832586f6de7d19a160dd120f9dd80d78b44bfcba0ea747ce0e4d80152075,33fb832586f6de7d19a160dd120f9dd80d78b44bfcba0ea747ce0e4d80152075,c30743b257cce2fb4f9441edf21d5fe699b81231e556c7a8c94e896fdd1436aa,False
SC-071,SC-SAMPLE-071,SC-COA-071,CA,RELEASEABLE,,99efe5397783e02a10257191477b38cac948b5f810e64ee06709733688176a66,99efe5397783e02a10257191477b38cac948b5f810e64ee06709733688176a66,5966356aa9b756287f4c403c326a5f82c80bf38880df0b4f86331914954dcb6d,False
SC-072,SC-SAMPLE-072,SC-COA-072,CO,RELEASEABLE,,576926d663cb190f17db1336dc10f35d85b4eb63c0cc01ed5c9516463883aab4,576926d663cb190f17db1336dc10f35d85b4eb63c0cc01ed5c9516463883aab4,2714298de3de3faee8ecf82bdae4ddd694af17c45dae80afc88a5b2b1930c7e9,False
SC-073,SC-SAMPLE-073,SC-COA-073,MI,RELEASEABLE,,5d1219ed1881619d7374b6f82ae5350a9981af5ebe36baac9e0dbbebb12e9ce4,5d1219ed1881619d7374b6f82ae5350a9981af5ebe36baac9e0dbbebb12e9ce4,f86ea3f25da364f1b844cb9ec4b45f138daac0bb1ae7ac0f4bfea967b01353d9,False
SC-074,SC-SAMPLE-074,SC-COA-074,MD,RELEASEABLE,,8fdfd999e6bbf373937af1941e29320e0b7e44def73b82a7aa927e414d470cc7,8fdfd999e6bbf373937af1941e29320e0b7e44def73b82a7aa927e414d470cc7,7528ff9eff673fa1e3ac978a9613c2131bef98ce5eb4234dd59408ba70c0d956,False
SC-075,SC-SAMPLE-075,SC-COA-075,OR,RELEASEABLE,,13bd4443bd07ef66b5b4f24755e384e3e5e09c8f1f536b4649e04700066deb27,13bd4443bd07ef66b5b4f24755e384e3e5e09c8f1f536b4649e04700066deb27,34ff2a095af5226994f58ad2ad443be929b5fe3247977f07fb561b332e955517,False
SC-076,SC-SAMPLE-076,SC-COA-076,CA,RELEASEABLE,,a8fc172434086e0311e4216519cde4a60fd190c2f60dabf279990c00148faa85,a8fc172434086e0311e4216519cde4a60fd190c2f60dabf279990c00148faa85,4ec2fe6d7298833c827eb558d059fdd92c879601c116bb7894fea717c8a9ce0a,False
SC-077,SC-SAMPLE-077,SC-COA-077,CO,RELEASEABLE,,ea821d65a71f5457161717d06a648cdacccc21a45f6a15b6d736bf8787ad3cad,ea821d65a71f5457161717d06a648cdacccc21a45f6a15b6d736bf8787ad3cad,373212653ee497a6147f4da4b51470302e3775bb25d070147e8833acc0cf7e74,False
SC-078,SC-SAMPLE-078,SC-COA-078,MI,RELEASEABLE,,d743b8501646abf0927c40d447272ca2d3565849ccf4d7bc6d1d6e999fbe3064,d743b8501646abf0927c40d447272ca2d3565849ccf4d7bc6d1d6e999fbe3064,b634d823a15ca7f613d53a9846e01214155af3f8d5f34448172b91154828401f,False
SC-079,SC-SAMPLE-079,SC-COA-079,MD,RELEASEABLE,,c523616f6f28d2e9467a067ab9e2e8ebd9e7504c832474646613dd997a8d518e,c523616f6f28d2e9467a067ab9e2e8ebd9e7504c832474646613dd997a8d518e,cd0858c2728a8071c0410ec7c5e9d93f6adaa838c6a0362ce39d801945e1c444,False
SC-080,SC-SAMPLE-080,SC-COA-080,OR,RELEASEABLE,,af22c487871b34573d642a8be32b756c191533ed051468b2e003b27763aa3988,af22c487871b34573d642a8be32b756c191533ed051468b2e003b27763aa3988,462e68878c0d56481b9b4edf8ee7f01d20093deb33626cd840f330b363bcafba,False
SC-081,SC-SAMPLE-081,SC-COA-081,CA,RELEASEABLE,,eff9ab8725d05106696cf6b01019e020b9636c118540176d1f95b230ab36e562,eff9ab8725d05106696cf6b01019e020b9636c118540176d1f95b230ab36e562,c1e93419bf8c3daf3c2a419ba996b14773536c0c915159b1d224d71df3f1f2e5,False
SC-082,SC-SAMPLE-082,SC-COA-082,CO,RELEASEABLE,,10700d4fec7f8a06066733ee66ca5354d07082763bc46a29853cf3849fb984e4,10700d4fec7f8a06066733ee66ca5354d07082763bc46a29853cf3849fb984e4,16a94ff35620cd38a8ef7b0d23196a4ea3199443548d1b14b75d7ca7a10a3042,False
